,Unnamed: 0,SubjectID,AssignmentID,ProblemID,Attempts,pProblemSyntaxError,pProblemSemanticError,pSubjectSyntaxError,pSubjectSemanticError,CorrectEventually,Label,pCorrectProblem,pMedian
549,549,33192f6b62911c61d4073ef0f9923420,439.0,232,4,0.779,0.325,0.35700000000000004,0.28600000000000003,True,True,0.19480519480519481,4.0
550,550,33192f6b62911c61d4073ef0f9923420,439.0,233,1,0.43799999999999994,0.425,0.35700000000000004,0.28600000000000003,True,True,0.3424657534246575,2.0
551,551,33192f6b62911c61d4073ef0f9923420,439.0,234,4,0.493,0.342,0.35700000000000004,0.28600000000000003,True,True,0.3835616438356164,2.0
552,552,33192f6b62911c61d4073ef0f9923420,439.0,235,2,0.307,0.56,0.35700000000000004,0.28600000000000003,True,True,0.32,2.0
553,553,33192f6b62911c61d4073ef0f9923420,439.0,236,1,0.616,0.35600000000000004,0.35700000000000004,0.28600000000000003,True,True,0.2876712328767123,2.0
554,554,33192f6b62911c61d4073ef0f9923420,487.0,17,1,0.35200000000000004,0.19699999999999998,0.35700000000000004,0.28600000000000003,True,True,0.5774647887323944,1.0
555,555,33192f6b62911c61d4073ef0f9923420,487.0,20,3,0.431,0.528,0.35700000000000004,0.28600000000000003,True,True,0.3333333333333333,2.0
556,556,33192f6b62911c61d4073ef0f9923420,487.0,21,1,0.32899999999999996,0.233,0.35700000000000004,0.28600000000000003,True,True,0.5753424657534246,1.0
557,557,33192f6b62911c61d4073ef0f9923420,487.0,22,2,0.535,0.31,0.35700000000000004,0.28600000000000003,True,True,0.4084507042253521,2.0
558,558,33192f6b62911c61d4073ef0f9923420,487.0,24,5,0.649,0.597,0.35700000000000004,0.28600000000000003,True,True,0.23376623376623376,4.0
559,559,33192f6b62911c61d4073ef0f9923420,487.0,25,1,0.6579999999999999,0.575,0.35700000000000004,0.28600000000000003,True,True,0.2876712328767123,4.0
560,560,33192f6b62911c61d4073ef0f9923420,487.0,28,1,0.6,0.429,0.35700000000000004,0.28600000000000003,True,True,0.35714285714285715,2.0
561,561,33192f6b62911c61d4073ef0f9923420,487.0,100,1,0.6890000000000001,0.257,0.35700000000000004,0.28600000000000003,True,True,0.28378378378378377,2.0
562,562,33192f6b62911c61d4073ef0f9923420,487.0,101,7,0.792,0.736,0.35700000000000004,0.28600000000000003,True,True,0.06944444444444445,5.0
563,563,33192f6b62911c61d4073ef0f9923420,487.0,102,2,0.7,0.586,0.35700000000000004,0.28600000000000003,True,True,0.2571428571428571,8.0
564,564,33192f6b62911c61d4073ef0f9923420,492.0,31,1,0.33299999999999996,0.267,0.35700000000000004,0.28600000000000003,True,True,0.5866666666666667,1.0
565,565,33192f6b62911c61d4073ef0f9923420,492.0,32,2,0.507,0.24,0.35700000000000004,0.28600000000000003,False,False,0.4266666666666667,2.0
566,566,33192f6b62911c61d4073ef0f9923420,492.0,36,1,0.467,0.307,0.35700000000000004,0.28600000000000003,True,True,0.4666666666666667,2.0
567,567,33192f6b62911c61d4073ef0f9923420,492.0,37,1,0.608,0.38,0.35700000000000004,0.28600000000000003,True,True,0.3670886075949367,2.0
568,568,33192f6b62911c61d4073ef0f9923420,492.0,38,3,0.5770000000000001,0.603,0.35700000000000004,0.28600000000000003,True,True,0.3333333333333333,3.0
569,569,33192f6b62911c61d4073ef0f9923420,492.0,39,1,0.387,0.413,0.35700000000000004,0.28600000000000003,True,True,0.44,2.0
570,570,33192f6b62911c61d4073ef0f9923420,492.0,40,3,0.688,0.512,0.35700000000000004,0.28600000000000003,True,True,0.275,3.0
571,571,33192f6b62911c61d4073ef0f9923420,492.0,128,2,0.564,0.397,0.35700000000000004,0.28600000000000003,True,True,0.3974358974358974,2.0
572,572,356fbc3c3158bc7a5932461b635064a2,439.0,1,1,0.37799999999999995,0.23,0.5670000000000001,0.5329999999999999,True,True,0.5135135135135135,1.0
573,573,356fbc3c3158bc7a5932461b635064a2,439.0,3,5,0.43799999999999994,0.479,0.5670000000000001,0.5329999999999999,True,False,0.3972602739726027,2.0
574,574,356fbc3c3158bc7a5932461b635064a2,439.0,5,17,0.392,0.405,0.5670000000000001,0.5329999999999999,True,False,0.43243243243243246,2.0
575,575,356fbc3c3158bc7a5932461b635064a2,439.0,12,3,0.27399999999999997,0.151,0.5670000000000001,0.5329999999999999,True,False,0.6301369863013698,1.0
576,576,356fbc3c3158bc7a5932461b635064a2,439.0,13,2,0.821,0.474,0.5670000000000001,0.5329999999999999,True,True,0.10256410256410256,6.0
577,577,356fbc3c3158bc7a5932461b635064a2,439.0,232,29,0.779,0.325,0.5670000000000001,0.5329999999999999,True,False,0.19480519480519481,4.0
578,578,356fbc3c3158bc7a5932461b635064a2,439.0,233,10,0.43799999999999994,0.425,0.5670000000000001,0.5329999999999999,True,False,0.3424657534246575,2.0
579,579,356fbc3c3158bc7a5932461b635064a2,439.0,234,1,0.493,0.342,0.5670000000000001,0.5329999999999999,True,True,0.3835616438356164,2.0
580,580,356fbc3c3158bc7a5932461b635064a2,439.0,235,2,0.307,0.56,0.5670000000000001,0.5329999999999999,True,True,0.32,2.0
581,581,356fbc3c3158bc7a5932461b635064a2,439.0,236,1,0.616,0.35600000000000004,0.5670000000000001,0.5329999999999999,True,True,0.2876712328767123,2.0
582,582,356fbc3c3158bc7a5932461b635064a2,487.0,17,1,0.35200000000000004,0.19699999999999998,0.5670000000000001,0.5329999999999999,True,True,0.5774647887323944,1.0
583,583,356fbc3c3158bc7a5932461b635064a2,487.0,20,1,0.431,0.528,0.5670000000000001,0.5329999999999999,True,True,0.3333333333333333,2.0
584,584,356fbc3c3158bc7a5932461b635064a2,487.0,21,1,0.32899999999999996,0.233,0.5670000000000001,0.5329999999999999,True,True,0.5753424657534246,1.0
585,585,356fbc3c3158bc7a5932461b635064a2,487.0,22,1,0.535,0.31,0.5670000000000001,0.5329999999999999,True,True,0.4084507042253521,2.0
586,586,356fbc3c3158bc7a5932461b635064a2,487.0,24,13,0.649,0.597,0.5670000000000001,0.5329999999999999,True,False,0.23376623376623376,4.0
587,587,356fbc3c3158bc7a5932461b635064a2,487.0,25,13,0.6579999999999999,0.575,0.5670000000000001,0.5329999999999999,True,False,0.2876712328767123,4.0
588,588,356fbc3c3158bc7a5932461b635064a2,487.0,28,2,0.6,0.429,0.5670000000000001,0.5329999999999999,True,True,0.35714285714285715,2.0
589,589,356fbc3c3158bc7a5932461b635064a2,487.0,100,13,0.6890000000000001,0.257,0.5670000000000001,0.5329999999999999,True,False,0.28378378378378377,2.0
590,590,356fbc3c3158bc7a5932461b635064a2,487.0,101,3,0.792,0.736,0.5670000000000001,0.5329999999999999,True,True,0.06944444444444445,5.0
591,591,356fbc3c3158bc7a5932461b635064a2,487.0,102,1,0.7,0.586,0.5670000000000001,0.5329999999999999,True,True,0.2571428571428571,8.0
592,592,356fbc3c3158bc7a5932461b635064a2,492.0,31,1,0.33299999999999996,0.267,0.5670000000000001,0.5329999999999999,True,True,0.5866666666666667,1.0
593,593,356fbc3c3158bc7a5932461b635064a2,492.0,32,4,0.507,0.24,0.5670000000000001,0.5329999999999999,True,True,0.4266666666666667,2.0
594,594,356fbc3c3158bc7a5932461b635064a2,492.0,33,3,0.45299999999999996,0.267,0.5670000000000001,0.5329999999999999,True,True,0.49333333333333335,2.0
595,595,356fbc3c3158bc7a5932461b635064a2,492.0,34,2,0.5489999999999999,0.324,0.5670000000000001,0.5329999999999999,True,True,0.4084507042253521,2.0
596,596,356fbc3c3158bc7a5932461b635064a2,492.0,36,9,0.467,0.307,0.5670000000000001,0.5329999999999999,True,False,0.4666666666666667,2.0
597,597,356fbc3c3158bc7a5932461b635064a2,492.0,37,4,0.608,0.38,0.5670000000000001,0.5329999999999999,True,True,0.3670886075949367,2.0
598,598,356fbc3c3158bc7a5932461b635064a2,492.0,38,16,0.5770000000000001,0.603,0.5670000000000001,0.5329999999999999,True,False,0.3333333333333333,3.0
599,599,356fbc3c3158bc7a5932461b635064a2,492.0,39,4,0.387,0.413,0.5670000000000001,0.5329999999999999,True,True,0.44,2.0
600,600,356fbc3c3158bc7a5932461b635064a2,492.0,40,26,0.688,0.512,0.5670000000000001,0.5329999999999999,True,False,0.275,3.0
601,601,356fbc3c3158bc7a5932461b635064a2,492.0,128,7,0.564,0.397,0.5670000000000001,0.5329999999999999,True,True,0.3974358974358974,2.0
602,602,36fb4d8a9e7e1c0953cd80bbac2e50f0,439.0,1,14,0.37799999999999995,0.23,1.0,0.611,False,False,0.5135135135135135,1.0
603,603,36fb4d8a9e7e1c0953cd80bbac2e50f0,439.0,5,4,0.392,0.405,1.0,0.611,False,False,0.43243243243243246,2.0
604,604,36fb4d8a9e7e1c0953cd80bbac2e50f0,439.0,13,11,0.821,0.474,1.0,0.611,False,False,0.10256410256410256,6.0
605,605,36fb4d8a9e7e1c0953cd80bbac2e50f0,439.0,232,2,0.779,0.325,1.0,0.611,False,False,0.19480519480519481,4.0
606,606,36fb4d8a9e7e1c0953cd80bbac2e50f0,439.0,235,5,0.307,0.56,1.0,0.611,False,False,0.32,2.0
607,607,36fb4d8a9e7e1c0953cd80bbac2e50f0,487.0,17,2,0.35200000000000004,0.19699999999999998,1.0,0.611,True,True,0.5774647887323944,1.0
608,608,36fb4d8a9e7e1c0953cd80bbac2e50f0,487.0,20,3,0.431,0.528,1.0,0.611,False,False,0.3333333333333333,2.0
609,609,36fb4d8a9e7e1c0953cd80bbac2e50f0,487.0,21,3,0.32899999999999996,0.233,1.0,0.611,False,False,0.5753424657534246,1.0
610,610,36fb4d8a9e7e1c0953cd80bbac2e50f0,487.0,22,9,0.535,0.31,1.0,0.611,False,False,0.4084507042253521,2.0
611,611,36fb4d8a9e7e1c0953cd80bbac2e50f0,487.0,24,14,0.649,0.597,1.0,0.611,False,False,0.23376623376623376,4.0
612,612,36fb4d8a9e7e1c0953cd80bbac2e50f0,487.0,25,4,0.6579999999999999,0.575,1.0,0.611,False,False,0.2876712328767123,4.0
613,613,36fb4d8a9e7e1c0953cd80bbac2e50f0,487.0,28,6,0.6,0.429,1.0,0.611,False,False,0.35714285714285715,2.0
614,614,36fb4d8a9e7e1c0953cd80bbac2e50f0,492.0,33,4,0.45299999999999996,0.267,1.0,0.611,False,False,0.49333333333333335,2.0
615,615,36fb4d8a9e7e1c0953cd80bbac2e50f0,492.0,34,2,0.5489999999999999,0.324,1.0,0.611,False,False,0.4084507042253521,2.0
616,616,36fb4d8a9e7e1c0953cd80bbac2e50f0,492.0,37,2,0.608,0.38,1.0,0.611,False,False,0.3670886075949367,2.0
617,617,36fb4d8a9e7e1c0953cd80bbac2e50f0,492.0,38,7,0.5770000000000001,0.603,1.0,0.611,False,False,0.3333333333333333,3.0
618,618,36fb4d8a9e7e1c0953cd80bbac2e50f0,492.0,40,7,0.688,0.512,1.0,0.611,False,False,0.275,3.0
619,619,36fb4d8a9e7e1c0953cd80bbac2e50f0,492.0,128,2,0.564,0.397,1.0,0.611,False,False,0.3974358974358974,2.0
620,620,37bd8b4bb1cea47935613348ad16c660,439.0,1,4,0.37799999999999995,0.23,0.7,0.433,True,False,0.5135135135135135,1.0
621,621,37bd8b4bb1cea47935613348ad16c660,439.0,3,2,0.43799999999999994,0.479,0.7,0.433,True,True,0.3972602739726027,2.0
622,622,37bd8b4bb1cea47935613348ad16c660,439.0,5,4,0.392,0.405,0.7,0.433,True,True,0.43243243243243246,2.0
623,623,37bd8b4bb1cea47935613348ad16c660,439.0,12,2,0.27399999999999997,0.151,0.7,0.433,True,True,0.6301369863013698,1.0
624,624,37bd8b4bb1cea47935613348ad16c660,439.0,13,13,0.821,0.474,0.7,0.433,True,False,0.10256410256410256,6.0
625,625,37bd8b4bb1cea47935613348ad16c660,439.0,232,6,0.779,0.325,0.7,0.433,True,True,0.19480519480519481,4.0
626,626,37bd8b4bb1cea47935613348ad16c660,439.0,233,1,0.43799999999999994,0.425,0.7,0.433,True,True,0.3424657534246575,2.0
627,627,37bd8b4bb1cea47935613348ad16c660,439.0,234,7,0.493,0.342,0.7,0.433,True,False,0.3835616438356164,2.0
628,628,37bd8b4bb1cea47935613348ad16c660,439.0,235,2,0.307,0.56,0.7,0.433,True,True,0.32,2.0
629,629,37bd8b4bb1cea47935613348ad16c660,439.0,236,4,0.616,0.35600000000000004,0.7,0.433,True,True,0.2876712328767123,2.0
630,630,37bd8b4bb1cea47935613348ad16c660,487.0,17,5,0.35200000000000004,0.19699999999999998,0.7,0.433,True,False,0.5774647887323944,1.0
631,631,37bd8b4bb1cea47935613348ad16c660,487.0,20,1,0.431,0.528,0.7,0.433,True,True,0.3333333333333333,2.0
632,632,37bd8b4bb1cea47935613348ad16c660,487.0,21,2,0.32899999999999996,0.233,0.7,0.433,True,True,0.5753424657534246,1.0
633,633,37bd8b4bb1cea47935613348ad16c660,487.0,22,2,0.535,0.31,0.7,0.433,True,True,0.4084507042253521,2.0
634,634,37bd8b4bb1cea47935613348ad16c660,487.0,24,15,0.649,0.597,0.7,0.433,True,False,0.23376623376623376,4.0
635,635,37bd8b4bb1cea47935613348ad16c660,487.0,25,5,0.6579999999999999,0.575,0.7,0.433,True,True,0.2876712328767123,4.0
636,636,37bd8b4bb1cea47935613348ad16c660,487.0,28,2,0.6,0.429,0.7,0.433,True,True,0.35714285714285715,2.0
637,637,37bd8b4bb1cea47935613348ad16c660,487.0,100,9,0.6890000000000001,0.257,0.7,0.433,True,False,0.28378378378378377,2.0
638,638,37bd8b4bb1cea47935613348ad16c660,487.0,101,13,0.792,0.736,0.7,0.433,True,False,0.06944444444444445,5.0
639,639,37bd8b4bb1cea47935613348ad16c660,487.0,102,18,0.7,0.586,0.7,0.433,True,False,0.2571428571428571,8.0
640,640,37bd8b4bb1cea47935613348ad16c660,492.0,31,2,0.33299999999999996,0.267,0.7,0.433,True,True,0.5866666666666667,1.0
641,641,37bd8b4bb1cea47935613348ad16c660,492.0,32,1,0.507,0.24,0.7,0.433,True,True,0.4266666666666667,2.0
642,642,37bd8b4bb1cea47935613348ad16c660,492.0,33,1,0.45299999999999996,0.267,0.7,0.433,True,True,0.49333333333333335,2.0
643,643,37bd8b4bb1cea47935613348ad16c660,492.0,34,3,0.5489999999999999,0.324,0.7,0.433,True,True,0.4084507042253521,2.0
644,644,37bd8b4bb1cea47935613348ad16c660,492.0,36,5,0.467,0.307,0.7,0.433,True,False,0.4666666666666667,2.0
645,645,37bd8b4bb1cea47935613348ad16c660,492.0,37,1,0.608,0.38,0.7,0.433,True,True,0.3670886075949367,2.0
646,646,37bd8b4bb1cea47935613348ad16c660,492.0,38,5,0.5770000000000001,0.603,0.7,0.433,True,True,0.3333333333333333,3.0
647,647,37bd8b4bb1cea47935613348ad16c660,492.0,39,1,0.387,0.413,0.7,0.433,True,True,0.44,2.0
648,648,37bd8b4bb1cea47935613348ad16c660,492.0,40,2,0.688,0.512,0.7,0.433,True,True,0.275,3.0
649,649,37bd8b4bb1cea47935613348ad16c660,492.0,128,2,0.564,0.397,0.7,0.433,True,True,0.3974358974358974,2.0
650,650,3abb5691502cbd522511147519f8a487,439.0,1,1,0.37799999999999995,0.23,0.233,0.2,True,True,0.5135135135135135,1.0
651,651,3abb5691502cbd522511147519f8a487,439.0,3,5,0.43799999999999994,0.479,0.233,0.2,False,False,0.3972602739726027,2.0
652,652,3abb5691502cbd522511147519f8a487,439.0,5,1,0.392,0.405,0.233,0.2,True,True,0.43243243243243246,2.0
653,653,3abb5691502cbd522511147519f8a487,439.0,12,3,0.27399999999999997,0.151,0.233,0.2,True,False,0.6301369863013698,1.0
654,654,3abb5691502cbd522511147519f8a487,439.0,13,36,0.821,0.474,0.233,0.2,True,False,0.10256410256410256,6.0
655,655,3abb5691502cbd522511147519f8a487,439.0,232,1,0.779,0.325,0.233,0.2,True,True,0.19480519480519481,4.0
656,656,3abb5691502cbd522511147519f8a487,439.0,233,1,0.43799999999999994,0.425,0.233,0.2,False,False,0.3424657534246575,2.0
657,657,3abb5691502cbd522511147519f8a487,439.0,234,1,0.493,0.342,0.233,0.2,True,True,0.3835616438356164,2.0
658,658,3abb5691502cbd522511147519f8a487,439.0,235,1,0.307,0.56,0.233,0.2,True,True,0.32,2.0
659,659,3abb5691502cbd522511147519f8a487,439.0,236,1,0.616,0.35600000000000004,0.233,0.2,True,True,0.2876712328767123,2.0
660,660,3abb5691502cbd522511147519f8a487,487.0,17,1,0.35200000000000004,0.19699999999999998,0.233,0.2,True,True,0.5774647887323944,1.0
661,661,3abb5691502cbd522511147519f8a487,487.0,20,3,0.431,0.528,0.233,0.2,True,True,0.3333333333333333,2.0
662,662,3abb5691502cbd522511147519f8a487,487.0,21,4,0.32899999999999996,0.233,0.233,0.2,True,False,0.5753424657534246,1.0
663,663,3abb5691502cbd522511147519f8a487,487.0,22,1,0.535,0.31,0.233,0.2,True,True,0.4084507042253521,2.0
664,664,3abb5691502cbd522511147519f8a487,487.0,24,1,0.649,0.597,0.233,0.2,True,True,0.23376623376623376,4.0
665,665,3abb5691502cbd522511147519f8a487,487.0,25,1,0.6579999999999999,0.575,0.233,0.2,True,True,0.2876712328767123,4.0
666,666,3abb5691502cbd522511147519f8a487,487.0,28,1,0.6,0.429,0.233,0.2,True,True,0.35714285714285715,2.0
667,667,3abb5691502cbd522511147519f8a487,487.0,100,1,0.6890000000000001,0.257,0.233,0.2,True,True,0.28378378378378377,2.0
668,668,3abb5691502cbd522511147519f8a487,487.0,101,1,0.792,0.736,0.233,0.2,False,False,0.06944444444444445,5.0
669,669,3abb5691502cbd522511147519f8a487,487.0,102,2,0.7,0.586,0.233,0.2,True,True,0.2571428571428571,8.0
670,670,3abb5691502cbd522511147519f8a487,492.0,31,1,0.33299999999999996,0.267,0.233,0.2,True,True,0.5866666666666667,1.0
671,671,3abb5691502cbd522511147519f8a487,492.0,32,1,0.507,0.24,0.233,0.2,True,True,0.4266666666666667,2.0
672,672,3abb5691502cbd522511147519f8a487,492.0,33,2,0.45299999999999996,0.267,0.233,0.2,True,True,0.49333333333333335,2.0
673,673,3abb5691502cbd522511147519f8a487,492.0,34,18,0.5489999999999999,0.324,0.233,0.2,True,False,0.4084507042253521,2.0
674,674,3abb5691502cbd522511147519f8a487,492.0,36,1,0.467,0.307,0.233,0.2,True,True,0.4666666666666667,2.0
675,675,3abb5691502cbd522511147519f8a487,492.0,37,1,0.608,0.38,0.233,0.2,True,True,0.3670886075949367,2.0
676,676,3abb5691502cbd522511147519f8a487,492.0,38,1,0.5770000000000001,0.603,0.233,0.2,True,True,0.3333333333333333,3.0
677,677,3abb5691502cbd522511147519f8a487,492.0,39,1,0.387,0.413,0.233,0.2,False,False,0.44,2.0
678,678,3abb5691502cbd522511147519f8a487,492.0,40,1,0.688,0.512,0.233,0.2,True,True,0.275,3.0
679,679,3abb5691502cbd522511147519f8a487,492.0,128,1,0.564,0.397,0.233,0.2,True,True,0.3974358974358974,2.0
680,680,3b661d671740495716434a3ba797c6f2,439.0,1,1,0.37799999999999995,0.23,0.5670000000000001,0.633,True,True,0.5135135135135135,1.0
681,681,3b661d671740495716434a3ba797c6f2,439.0,3,2,0.43799999999999994,0.479,0.5670000000000001,0.633,True,True,0.3972602739726027,2.0
682,682,3b661d671740495716434a3ba797c6f2,439.0,5,1,0.392,0.405,0.5670000000000001,0.633,True,True,0.43243243243243246,2.0
683,683,3b661d671740495716434a3ba797c6f2,439.0,12,2,0.27399999999999997,0.151,0.5670000000000001,0.633,True,True,0.6301369863013698,1.0
684,684,3b661d671740495716434a3ba797c6f2,439.0,13,4,0.821,0.474,0.5670000000000001,0.633,True,True,0.10256410256410256,6.0
685,685,3b661d671740495716434a3ba797c6f2,439.0,232,3,0.779,0.325,0.5670000000000001,0.633,True,True,0.19480519480519481,4.0
686,686,3b661d671740495716434a3ba797c6f2,439.0,233,1,0.43799999999999994,0.425,0.5670000000000001,0.633,True,True,0.3424657534246575,2.0
687,687,3b661d671740495716434a3ba797c6f2,439.0,234,1,0.493,0.342,0.5670000000000001,0.633,True,True,0.3835616438356164,2.0
688,688,3b661d671740495716434a3ba797c6f2,439.0,235,2,0.307,0.56,0.5670000000000001,0.633,True,True,0.32,2.0
689,689,3b661d671740495716434a3ba797c6f2,439.0,236,1,0.616,0.35600000000000004,0.5670000000000001,0.633,True,True,0.2876712328767123,2.0
690,690,3b661d671740495716434a3ba797c6f2,487.0,17,1,0.35200000000000004,0.19699999999999998,0.5670000000000001,0.633,True,True,0.5774647887323944,1.0
691,691,3b661d671740495716434a3ba797c6f2,487.0,20,3,0.431,0.528,0.5670000000000001,0.633,True,True,0.3333333333333333,2.0
692,692,3b661d671740495716434a3ba797c6f2,487.0,21,1,0.32899999999999996,0.233,0.5670000000000001,0.633,True,True,0.5753424657534246,1.0
693,693,3b661d671740495716434a3ba797c6f2,487.0,22,2,0.535,0.31,0.5670000000000001,0.633,True,True,0.4084507042253521,2.0
694,694,3b661d671740495716434a3ba797c6f2,487.0,24,6,0.649,0.597,0.5670000000000001,0.633,True,True,0.23376623376623376,4.0
695,695,3b661d671740495716434a3ba797c6f2,487.0,25,4,0.6579999999999999,0.575,0.5670000000000001,0.633,True,True,0.2876712328767123,4.0
696,696,3b661d671740495716434a3ba797c6f2,487.0,28,4,0.6,0.429,0.5670000000000001,0.633,True,True,0.35714285714285715,2.0
697,697,3b661d671740495716434a3ba797c6f2,487.0,100,4,0.6890000000000001,0.257,0.5670000000000001,0.633,True,True,0.28378378378378377,2.0
698,698,3b661d671740495716434a3ba797c6f2,487.0,101,4,0.792,0.736,0.5670000000000001,0.633,True,True,0.06944444444444445,5.0
699,699,3b661d671740495716434a3ba797c6f2,487.0,102,11,0.7,0.586,0.5670000000000001,0.633,True,True,0.2571428571428571,8.0
700,700,3b661d671740495716434a3ba797c6f2,492.0,31,6,0.33299999999999996,0.267,0.5670000000000001,0.633,True,False,0.5866666666666667,1.0
701,701,3b661d671740495716434a3ba797c6f2,492.0,32,17,0.507,0.24,0.5670000000000001,0.633,False,False,0.4266666666666667,2.0
702,702,3b661d671740495716434a3ba797c6f2,492.0,33,2,0.45299999999999996,0.267,0.5670000000000001,0.633,True,True,0.49333333333333335,2.0
703,703,3b661d671740495716434a3ba797c6f2,492.0,34,7,0.5489999999999999,0.324,0.5670000000000001,0.633,False,False,0.4084507042253521,2.0
704,704,3b661d671740495716434a3ba797c6f2,492.0,36,7,0.467,0.307,0.5670000000000001,0.633,True,False,0.4666666666666667,2.0
705,705,3b661d671740495716434a3ba797c6f2,492.0,37,10,0.608,0.38,0.5670000000000001,0.633,True,False,0.3670886075949367,2.0
706,706,3b661d671740495716434a3ba797c6f2,492.0,38,27,0.5770000000000001,0.603,0.5670000000000001,0.633,False,False,0.3333333333333333,3.0
707,707,3b661d671740495716434a3ba797c6f2,492.0,39,3,0.387,0.413,0.5670000000000001,0.633,False,False,0.44,2.0
708,708,3b661d671740495716434a3ba797c6f2,492.0,40,25,0.688,0.512,0.5670000000000001,0.633,False,False,0.275,3.0
709,709,3b661d671740495716434a3ba797c6f2,492.0,128,5,0.564,0.397,0.5670000000000001,0.633,False,False,0.3974358974358974,2.0
710,710,468cbac056133a996283cca7e2976336,439.0,13,12,0.821,0.474,0.647,0.294,False,False,0.10256410256410256,6.0
711,711,468cbac056133a996283cca7e2976336,439.0,232,6,0.779,0.325,0.647,0.294,True,True,0.19480519480519481,4.0
712,712,468cbac056133a996283cca7e2976336,439.0,235,1,0.307,0.56,0.647,0.294,True,True,0.32,2.0
713,713,468cbac056133a996283cca7e2976336,487.0,17,1,0.35200000000000004,0.19699999999999998,0.647,0.294,True,True,0.5774647887323944,1.0
714,714,468cbac056133a996283cca7e2976336,487.0,20,3,0.431,0.528,0.647,0.294,True,True,0.3333333333333333,2.0
715,715,468cbac056133a996283cca7e2976336,487.0,21,2,0.32899999999999996,0.233,0.647,0.294,True,True,0.5753424657534246,1.0
716,716,468cbac056133a996283cca7e2976336,487.0,22,1,0.535,0.31,0.647,0.294,True,True,0.4084507042253521,2.0
717,717,468cbac056133a996283cca7e2976336,487.0,24,7,0.649,0.597,0.647,0.294,True,True,0.23376623376623376,4.0
718,718,468cbac056133a996283cca7e2976336,487.0,25,1,0.6579999999999999,0.575,0.647,0.294,True,True,0.2876712328767123,4.0
719,719,468cbac056133a996283cca7e2976336,487.0,28,1,0.6,0.429,0.647,0.294,True,True,0.35714285714285715,2.0
720,720,468cbac056133a996283cca7e2976336,487.0,100,2,0.6890000000000001,0.257,0.647,0.294,True,True,0.28378378378378377,2.0
721,721,468cbac056133a996283cca7e2976336,487.0,101,5,0.792,0.736,0.647,0.294,False,False,0.06944444444444445,5.0
722,722,468cbac056133a996283cca7e2976336,487.0,102,1,0.7,0.586,0.647,0.294,True,True,0.2571428571428571,8.0
723,723,468cbac056133a996283cca7e2976336,492.0,37,3,0.608,0.38,0.647,0.294,True,True,0.3670886075949367,2.0
724,724,468cbac056133a996283cca7e2976336,492.0,38,77,0.5770000000000001,0.603,0.647,0.294,True,False,0.3333333333333333,3.0
725,725,468cbac056133a996283cca7e2976336,492.0,39,2,0.387,0.413,0.647,0.294,False,False,0.44,2.0
726,726,468cbac056133a996283cca7e2976336,492.0,128,16,0.564,0.397,0.647,0.294,False,False,0.3974358974358974,2.0
727,727,47c25f64f2b40398afb5cd9e67e53f28,439.0,1,1,0.37799999999999995,0.23,0.5,0.36700000000000005,True,True,0.5135135135135135,1.0
728,728,47c25f64f2b40398afb5cd9e67e53f28,439.0,3,1,0.43799999999999994,0.479,0.5,0.36700000000000005,True,True,0.3972602739726027,2.0
729,729,47c25f64f2b40398afb5cd9e67e53f28,439.0,5,1,0.392,0.405,0.5,0.36700000000000005,True,True,0.43243243243243246,2.0
730,730,47c25f64f2b40398afb5cd9e67e53f28,439.0,12,1,0.27399999999999997,0.151,0.5,0.36700000000000005,True,True,0.6301369863013698,1.0
731,731,47c25f64f2b40398afb5cd9e67e53f28,439.0,13,5,0.821,0.474,0.5,0.36700000000000005,True,True,0.10256410256410256,6.0
732,732,47c25f64f2b40398afb5cd9e67e53f28,439.0,232,3,0.779,0.325,0.5,0.36700000000000005,True,True,0.19480519480519481,4.0
733,733,47c25f64f2b40398afb5cd9e67e53f28,439.0,233,1,0.43799999999999994,0.425,0.5,0.36700000000000005,True,True,0.3424657534246575,2.0
734,734,47c25f64f2b40398afb5cd9e67e53f28,439.0,234,3,0.493,0.342,0.5,0.36700000000000005,True,True,0.3835616438356164,2.0
735,735,47c25f64f2b40398afb5cd9e67e53f28,439.0,235,2,0.307,0.56,0.5,0.36700000000000005,True,True,0.32,2.0
736,736,47c25f64f2b40398afb5cd9e67e53f28,439.0,236,3,0.616,0.35600000000000004,0.5,0.36700000000000005,True,True,0.2876712328767123,2.0
737,737,47c25f64f2b40398afb5cd9e67e53f28,487.0,17,1,0.35200000000000004,0.19699999999999998,0.5,0.36700000000000005,True,True,0.5774647887323944,1.0
738,738,47c25f64f2b40398afb5cd9e67e53f28,487.0,20,4,0.431,0.528,0.5,0.36700000000000005,True,True,0.3333333333333333,2.0
739,739,47c25f64f2b40398afb5cd9e67e53f28,487.0,21,1,0.32899999999999996,0.233,0.5,0.36700000000000005,True,True,0.5753424657534246,1.0
740,740,47c25f64f2b40398afb5cd9e67e53f28,487.0,22,1,0.535,0.31,0.5,0.36700000000000005,True,True,0.4084507042253521,2.0
741,741,47c25f64f2b40398afb5cd9e67e53f28,487.0,24,2,0.649,0.597,0.5,0.36700000000000005,True,True,0.23376623376623376,4.0
742,742,47c25f64f2b40398afb5cd9e67e53f28,487.0,25,7,0.6579999999999999,0.575,0.5,0.36700000000000005,True,True,0.2876712328767123,4.0
743,743,47c25f64f2b40398afb5cd9e67e53f28,487.0,28,3,0.6,0.429,0.5,0.36700000000000005,True,True,0.35714285714285715,2.0
