SubjectID,AssignmentID,ProblemID,Label
4129304d04cff4cb688585ffd88c45fd,502,45,FALSE
4129304d04cff4cb688585ffd88c45fd,502,48,TRUE
4129304d04cff4cb688585ffd88c45fd,502,51,FALSE
4129304d04cff4cb688585ffd88c45fd,502,56,TRUE
4129304d04cff4cb688585ffd88c45fd,502,57,TRUE
4129304d04cff4cb688585ffd88c45fd,502,64,FALSE
4129304d04cff4cb688585ffd88c45fd,502,70,FALSE
4129304d04cff4cb688585ffd88c45fd,502,71,TRUE
4129304d04cff4cb688585ffd88c45fd,502,112,FALSE
4129304d04cff4cb688585ffd88c45fd,502,118,FALSE
4204dc3a11678c6b1d0be57cfe0a21b0,494,41,FALSE
4204dc3a11678c6b1d0be57cfe0a21b0,494,43,TRUE
4204dc3a11678c6b1d0be57cfe0a21b0,494,44,TRUE
4204dc3a11678c6b1d0be57cfe0a21b0,494,46,TRUE
4204dc3a11678c6b1d0be57cfe0a21b0,494,49,FALSE
4204dc3a11678c6b1d0be57cfe0a21b0,494,67,TRUE
4204dc3a11678c6b1d0be57cfe0a21b0,494,104,FALSE
4204dc3a11678c6b1d0be57cfe0a21b0,494,106,FALSE
4204dc3a11678c6b1d0be57cfe0a21b0,494,107,FALSE
4204dc3a11678c6b1d0be57cfe0a21b0,494,108,FALSE
4204dc3a11678c6b1d0be57cfe0a21b0,502,45,FALSE
4204dc3a11678c6b1d0be57cfe0a21b0,502,48,TRUE
4204dc3a11678c6b1d0be57cfe0a21b0,502,51,FALSE
4204dc3a11678c6b1d0be57cfe0a21b0,502,56,TRUE
4204dc3a11678c6b1d0be57cfe0a21b0,502,57,TRUE
4204dc3a11678c6b1d0be57cfe0a21b0,502,64,FALSE
4204dc3a11678c6b1d0be57cfe0a21b0,502,70,FALSE
4204dc3a11678c6b1d0be57cfe0a21b0,502,71,TRUE
4204dc3a11678c6b1d0be57cfe0a21b0,502,112,FALSE
4204dc3a11678c6b1d0be57cfe0a21b0,502,118,FALSE
4346ad94c2790cac390e684155a2ecba,502,45,FALSE
4346ad94c2790cac390e684155a2ecba,502,48,TRUE
4346ad94c2790cac390e684155a2ecba,502,51,FALSE
4346ad94c2790cac390e684155a2ecba,502,56,TRUE
4346ad94c2790cac390e684155a2ecba,502,57,TRUE
4346ad94c2790cac390e684155a2ecba,502,64,FALSE
4346ad94c2790cac390e684155a2ecba,502,70,FALSE
4346ad94c2790cac390e684155a2ecba,502,71,TRUE
4346ad94c2790cac390e684155a2ecba,502,112,FALSE
4346ad94c2790cac390e684155a2ecba,502,118,FALSE
43a87a86ea9aee0255325e2865d6b503,494,41,FALSE
43a87a86ea9aee0255325e2865d6b503,494,43,TRUE
43a87a86ea9aee0255325e2865d6b503,494,44,TRUE
43a87a86ea9aee0255325e2865d6b503,494,46,TRUE
43a87a86ea9aee0255325e2865d6b503,494,49,FALSE
43a87a86ea9aee0255325e2865d6b503,494,67,TRUE
43a87a86ea9aee0255325e2865d6b503,494,104,FALSE
43a87a86ea9aee0255325e2865d6b503,494,106,FALSE
43a87a86ea9aee0255325e2865d6b503,494,107,FALSE
43a87a86ea9aee0255325e2865d6b503,494,108,FALSE
43a87a86ea9aee0255325e2865d6b503,502,45,FALSE
43a87a86ea9aee0255325e2865d6b503,502,48,TRUE
43a87a86ea9aee0255325e2865d6b503,502,51,FALSE
43a87a86ea9aee0255325e2865d6b503,502,56,TRUE
43a87a86ea9aee0255325e2865d6b503,502,57,TRUE
43a87a86ea9aee0255325e2865d6b503,502,64,FALSE
43a87a86ea9aee0255325e2865d6b503,502,70,FALSE
4479d4f0fe2b922b8ab8875c429c0a72,502,45,FALSE
4479d4f0fe2b922b8ab8875c429c0a72,502,48,TRUE
4479d4f0fe2b922b8ab8875c429c0a72,502,51,FALSE
4479d4f0fe2b922b8ab8875c429c0a72,502,56,TRUE
4479d4f0fe2b922b8ab8875c429c0a72,502,57,TRUE
4479d4f0fe2b922b8ab8875c429c0a72,502,64,FALSE
4479d4f0fe2b922b8ab8875c429c0a72,502,70,FALSE
4479d4f0fe2b922b8ab8875c429c0a72,502,71,TRUE
4479d4f0fe2b922b8ab8875c429c0a72,502,112,FALSE
4479d4f0fe2b922b8ab8875c429c0a72,502,118,FALSE
44e55ed981c434536b85d307e6215b26,502,45,FALSE
44e55ed981c434536b85d307e6215b26,502,48,TRUE
44e55ed981c434536b85d307e6215b26,502,51,FALSE
450ad5ed12c018f57a29c8f0ea7008ff,494,41,FALSE
450ad5ed12c018f57a29c8f0ea7008ff,494,43,TRUE
450ad5ed12c018f57a29c8f0ea7008ff,494,44,TRUE
450ad5ed12c018f57a29c8f0ea7008ff,494,46,TRUE
450ad5ed12c018f57a29c8f0ea7008ff,494,49,FALSE
450ad5ed12c018f57a29c8f0ea7008ff,494,67,TRUE
450ad5ed12c018f57a29c8f0ea7008ff,494,104,FALSE
450ad5ed12c018f57a29c8f0ea7008ff,494,106,FALSE
450ad5ed12c018f57a29c8f0ea7008ff,494,107,FALSE
450ad5ed12c018f57a29c8f0ea7008ff,494,108,FALSE
450ad5ed12c018f57a29c8f0ea7008ff,502,45,FALSE
450ad5ed12c018f57a29c8f0ea7008ff,502,48,TRUE
450ad5ed12c018f57a29c8f0ea7008ff,502,51,FALSE
450ad5ed12c018f57a29c8f0ea7008ff,502,56,TRUE
450ad5ed12c018f57a29c8f0ea7008ff,502,57,TRUE
450ad5ed12c018f57a29c8f0ea7008ff,502,64,FALSE
450ad5ed12c018f57a29c8f0ea7008ff,502,70,FALSE
450ad5ed12c018f57a29c8f0ea7008ff,502,71,TRUE
450ad5ed12c018f57a29c8f0ea7008ff,502,112,FALSE
450ad5ed12c018f57a29c8f0ea7008ff,502,118,FALSE
45e0e538b89751332e2055013fe7ac3e,494,41,FALSE
45e0e538b89751332e2055013fe7ac3e,494,43,TRUE
45e0e538b89751332e2055013fe7ac3e,494,44,TRUE
45e0e538b89751332e2055013fe7ac3e,494,46,TRUE
45e0e538b89751332e2055013fe7ac3e,494,49,FALSE
45e0e538b89751332e2055013fe7ac3e,494,67,TRUE
45e0e538b89751332e2055013fe7ac3e,502,45,FALSE
45e0e538b89751332e2055013fe7ac3e,502,48,TRUE
45e0e538b89751332e2055013fe7ac3e,502,51,FALSE
45e0e538b89751332e2055013fe7ac3e,502,56,TRUE
4a914e5c38172ae9b61780ffbd0b2f90,494,41,FALSE
4a914e5c38172ae9b61780ffbd0b2f90,494,43,TRUE
4a914e5c38172ae9b61780ffbd0b2f90,494,44,TRUE
4a914e5c38172ae9b61780ffbd0b2f90,494,46,TRUE
4a914e5c38172ae9b61780ffbd0b2f90,494,49,FALSE
4a914e5c38172ae9b61780ffbd0b2f90,494,67,TRUE
4a914e5c38172ae9b61780ffbd0b2f90,494,104,FALSE
4a914e5c38172ae9b61780ffbd0b2f90,494,106,FALSE
4a914e5c38172ae9b61780ffbd0b2f90,494,107,FALSE
4a914e5c38172ae9b61780ffbd0b2f90,494,108,FALSE
4a914e5c38172ae9b61780ffbd0b2f90,502,45,FALSE
4a914e5c38172ae9b61780ffbd0b2f90,502,48,TRUE
4a914e5c38172ae9b61780ffbd0b2f90,502,51,FALSE
4a914e5c38172ae9b61780ffbd0b2f90,502,56,TRUE
4a914e5c38172ae9b61780ffbd0b2f90,502,57,TRUE
4a914e5c38172ae9b61780ffbd0b2f90,502,64,FALSE
4a914e5c38172ae9b61780ffbd0b2f90,502,70,FALSE
4a914e5c38172ae9b61780ffbd0b2f90,502,71,TRUE
4a914e5c38172ae9b61780ffbd0b2f90,502,112,FALSE
4a914e5c38172ae9b61780ffbd0b2f90,502,118,FALSE
4d230b683bf9840553ae57f4acc96e81,494,41,FALSE
4d230b683bf9840553ae57f4acc96e81,494,43,TRUE
4d230b683bf9840553ae57f4acc96e81,494,44,TRUE
4d230b683bf9840553ae57f4acc96e81,494,46,TRUE
4d230b683bf9840553ae57f4acc96e81,494,49,FALSE
4d230b683bf9840553ae57f4acc96e81,494,67,TRUE
4d230b683bf9840553ae57f4acc96e81,494,104,FALSE
4d230b683bf9840553ae57f4acc96e81,494,106,FALSE
4d230b683bf9840553ae57f4acc96e81,494,107,FALSE
4d230b683bf9840553ae57f4acc96e81,494,108,FALSE
4d230b683bf9840553ae57f4acc96e81,502,45,FALSE
4d230b683bf9840553ae57f4acc96e81,502,48,TRUE
4d230b683bf9840553ae57f4acc96e81,502,51,FALSE
4d230b683bf9840553ae57f4acc96e81,502,56,TRUE
4d230b683bf9840553ae57f4acc96e81,502,57,TRUE
4d230b683bf9840553ae57f4acc96e81,502,64,FALSE
4d230b683bf9840553ae57f4acc96e81,502,70,FALSE
4d230b683bf9840553ae57f4acc96e81,502,71,TRUE
4d230b683bf9840553ae57f4acc96e81,502,112,FALSE
4d230b683bf9840553ae57f4acc96e81,502,118,FALSE
4de1ed74128a96a8b5900186486aacba,494,41,FALSE
4de1ed74128a96a8b5900186486aacba,494,43,TRUE
4de1ed74128a96a8b5900186486aacba,494,44,TRUE
4de1ed74128a96a8b5900186486aacba,494,46,TRUE
4de1ed74128a96a8b5900186486aacba,494,49,FALSE
4de1ed74128a96a8b5900186486aacba,494,67,TRUE
4de1ed74128a96a8b5900186486aacba,494,104,FALSE
4de1ed74128a96a8b5900186486aacba,494,106,FALSE
4de1ed74128a96a8b5900186486aacba,494,107,FALSE
4de1ed74128a96a8b5900186486aacba,494,108,FALSE
4de1ed74128a96a8b5900186486aacba,502,45,FALSE
4de1ed74128a96a8b5900186486aacba,502,48,TRUE
4de1ed74128a96a8b5900186486aacba,502,51,FALSE
4de1ed74128a96a8b5900186486aacba,502,56,TRUE
4de1ed74128a96a8b5900186486aacba,502,57,TRUE
4de1ed74128a96a8b5900186486aacba,502,64,FALSE
4de1ed74128a96a8b5900186486aacba,502,70,FALSE
4de1ed74128a96a8b5900186486aacba,502,71,TRUE
4de1ed74128a96a8b5900186486aacba,502,112,FALSE
4de1ed74128a96a8b5900186486aacba,502,118,FALSE
5165bb7092845d883f5d8fd52d1f32b5,494,41,FALSE
5165bb7092845d883f5d8fd52d1f32b5,494,43,TRUE
5165bb7092845d883f5d8fd52d1f32b5,494,44,TRUE
5165bb7092845d883f5d8fd52d1f32b5,494,46,TRUE
5165bb7092845d883f5d8fd52d1f32b5,494,49,FALSE
5165bb7092845d883f5d8fd52d1f32b5,494,67,TRUE
5165bb7092845d883f5d8fd52d1f32b5,494,104,FALSE
5165bb7092845d883f5d8fd52d1f32b5,494,106,FALSE
5165bb7092845d883f5d8fd52d1f32b5,494,107,FALSE
5165bb7092845d883f5d8fd52d1f32b5,494,108,FALSE
5165bb7092845d883f5d8fd52d1f32b5,502,45,FALSE
5165bb7092845d883f5d8fd52d1f32b5,502,48,TRUE
5165bb7092845d883f5d8fd52d1f32b5,502,51,FALSE
5165bb7092845d883f5d8fd52d1f32b5,502,56,TRUE
5165bb7092845d883f5d8fd52d1f32b5,502,57,TRUE
5165bb7092845d883f5d8fd52d1f32b5,502,64,FALSE
5165bb7092845d883f5d8fd52d1f32b5,502,70,FALSE
5165bb7092845d883f5d8fd52d1f32b5,502,71,TRUE
5165bb7092845d883f5d8fd52d1f32b5,502,112,FALSE
5165bb7092845d883f5d8fd52d1f32b5,502,118,FALSE
51ef70624ca791283ec434a52da0d4e2,494,41,FALSE
51ef70624ca791283ec434a52da0d4e2,494,43,TRUE
51ef70624ca791283ec434a52da0d4e2,494,44,TRUE
51ef70624ca791283ec434a52da0d4e2,494,46,TRUE
51ef70624ca791283ec434a52da0d4e2,494,49,FALSE
51ef70624ca791283ec434a52da0d4e2,494,67,TRUE
51ef70624ca791283ec434a52da0d4e2,494,104,FALSE
51ef70624ca791283ec434a52da0d4e2,494,106,FALSE
51ef70624ca791283ec434a52da0d4e2,494,107,FALSE
51ef70624ca791283ec434a52da0d4e2,494,108,FALSE
51ef70624ca791283ec434a52da0d4e2,502,45,FALSE
51ef70624ca791283ec434a52da0d4e2,502,48,TRUE
51ef70624ca791283ec434a52da0d4e2,502,51,FALSE
51ef70624ca791283ec434a52da0d4e2,502,56,TRUE
51ef70624ca791283ec434a52da0d4e2,502,57,TRUE
51ef70624ca791283ec434a52da0d4e2,502,64,FALSE
51ef70624ca791283ec434a52da0d4e2,502,70,FALSE
51ef70624ca791283ec434a52da0d4e2,502,71,TRUE
51ef70624ca791283ec434a52da0d4e2,502,112,FALSE
51ef70624ca791283ec434a52da0d4e2,502,118,FALSE
5364de2e6064f4d8a13c960b970b9f24,494,41,FALSE
5364de2e6064f4d8a13c960b970b9f24,494,43,TRUE
5364de2e6064f4d8a13c960b970b9f24,494,44,TRUE
5364de2e6064f4d8a13c960b970b9f24,494,46,TRUE
5364de2e6064f4d8a13c960b970b9f24,494,49,FALSE
5364de2e6064f4d8a13c960b970b9f24,494,67,TRUE
5364de2e6064f4d8a13c960b970b9f24,494,104,FALSE
5364de2e6064f4d8a13c960b970b9f24,494,106,FALSE
5364de2e6064f4d8a13c960b970b9f24,494,107,FALSE
5364de2e6064f4d8a13c960b970b9f24,494,108,FALSE
5364de2e6064f4d8a13c960b970b9f24,502,45,FALSE
5364de2e6064f4d8a13c960b970b9f24,502,48,TRUE
5364de2e6064f4d8a13c960b970b9f24,502,51,FALSE
5364de2e6064f4d8a13c960b970b9f24,502,56,TRUE
5364de2e6064f4d8a13c960b970b9f24,502,57,TRUE
5364de2e6064f4d8a13c960b970b9f24,502,64,FALSE
5364de2e6064f4d8a13c960b970b9f24,502,70,FALSE
5364de2e6064f4d8a13c960b970b9f24,502,71,TRUE
5364de2e6064f4d8a13c960b970b9f24,502,112,FALSE
5364de2e6064f4d8a13c960b970b9f24,502,118,FALSE
547dcee2f9ccacd21cb7a6a758ca8697,494,41,FALSE
547dcee2f9ccacd21cb7a6a758ca8697,494,43,TRUE
547dcee2f9ccacd21cb7a6a758ca8697,494,44,TRUE
547dcee2f9ccacd21cb7a6a758ca8697,494,46,TRUE
547dcee2f9ccacd21cb7a6a758ca8697,494,49,FALSE
547dcee2f9ccacd21cb7a6a758ca8697,494,67,TRUE
547dcee2f9ccacd21cb7a6a758ca8697,494,104,FALSE
547dcee2f9ccacd21cb7a6a758ca8697,494,106,FALSE
547dcee2f9ccacd21cb7a6a758ca8697,494,107,FALSE
547dcee2f9ccacd21cb7a6a758ca8697,494,108,FALSE
547dcee2f9ccacd21cb7a6a758ca8697,502,45,FALSE
547dcee2f9ccacd21cb7a6a758ca8697,502,48,TRUE
547dcee2f9ccacd21cb7a6a758ca8697,502,51,FALSE
547dcee2f9ccacd21cb7a6a758ca8697,502,56,TRUE
547dcee2f9ccacd21cb7a6a758ca8697,502,57,TRUE
547dcee2f9ccacd21cb7a6a758ca8697,502,64,FALSE
547dcee2f9ccacd21cb7a6a758ca8697,502,70,FALSE
547dcee2f9ccacd21cb7a6a758ca8697,502,71,TRUE
547dcee2f9ccacd21cb7a6a758ca8697,502,112,FALSE
547dcee2f9ccacd21cb7a6a758ca8697,502,118,FALSE
54d0ad877584296abb129e2e4f60ee67,494,41,FALSE
54d0ad877584296abb129e2e4f60ee67,494,43,TRUE
54d0ad877584296abb129e2e4f60ee67,494,44,TRUE
54d0ad877584296abb129e2e4f60ee67,494,46,TRUE
54d0ad877584296abb129e2e4f60ee67,494,49,FALSE
54d0ad877584296abb129e2e4f60ee67,494,67,TRUE
54d0ad877584296abb129e2e4f60ee67,494,104,FALSE
54d0ad877584296abb129e2e4f60ee67,494,106,FALSE
54d0ad877584296abb129e2e4f60ee67,494,107,FALSE
54d0ad877584296abb129e2e4f60ee67,494,108,FALSE
54d0ad877584296abb129e2e4f60ee67,502,45,FALSE
54d0ad877584296abb129e2e4f60ee67,502,48,TRUE
54d0ad877584296abb129e2e4f60ee67,502,51,FALSE
54d0ad877584296abb129e2e4f60ee67,502,56,TRUE
54d0ad877584296abb129e2e4f60ee67,502,57,TRUE
54d0ad877584296abb129e2e4f60ee67,502,64,FALSE
54d0ad877584296abb129e2e4f60ee67,502,70,FALSE
54d0ad877584296abb129e2e4f60ee67,502,71,TRUE
54d0ad877584296abb129e2e4f60ee67,502,112,FALSE
54d0ad877584296abb129e2e4f60ee67,502,118,FALSE
54eb551059f626c9e2682813fff354a8,494,41,FALSE
54eb551059f626c9e2682813fff354a8,494,43,TRUE
54eb551059f626c9e2682813fff354a8,494,44,TRUE
54eb551059f626c9e2682813fff354a8,494,46,TRUE
54eb551059f626c9e2682813fff354a8,494,49,FALSE
54eb551059f626c9e2682813fff354a8,494,67,TRUE
54eb551059f626c9e2682813fff354a8,494,104,FALSE
54eb551059f626c9e2682813fff354a8,494,106,FALSE
54eb551059f626c9e2682813fff354a8,494,107,FALSE
54eb551059f626c9e2682813fff354a8,494,108,FALSE
54eb551059f626c9e2682813fff354a8,502,45,FALSE
54eb551059f626c9e2682813fff354a8,502,48,TRUE
54eb551059f626c9e2682813fff354a8,502,51,FALSE
54eb551059f626c9e2682813fff354a8,502,56,TRUE
54eb551059f626c9e2682813fff354a8,502,57,TRUE
54eb551059f626c9e2682813fff354a8,502,64,FALSE
54eb551059f626c9e2682813fff354a8,502,70,FALSE
54eb551059f626c9e2682813fff354a8,502,71,TRUE
54eb551059f626c9e2682813fff354a8,502,112,FALSE
54eb551059f626c9e2682813fff354a8,502,118,FALSE
54ecc28e9508fcf28363014b0d1b4eb8,494,41,FALSE
54ecc28e9508fcf28363014b0d1b4eb8,494,43,TRUE
54ecc28e9508fcf28363014b0d1b4eb8,494,44,TRUE
54ecc28e9508fcf28363014b0d1b4eb8,494,46,TRUE
54ecc28e9508fcf28363014b0d1b4eb8,494,49,FALSE
54ecc28e9508fcf28363014b0d1b4eb8,494,67,TRUE
54ecc28e9508fcf28363014b0d1b4eb8,494,104,FALSE
54ecc28e9508fcf28363014b0d1b4eb8,494,106,FALSE
54ecc28e9508fcf28363014b0d1b4eb8,494,107,FALSE
54ecc28e9508fcf28363014b0d1b4eb8,494,108,FALSE
54ecc28e9508fcf28363014b0d1b4eb8,502,45,FALSE
54ecc28e9508fcf28363014b0d1b4eb8,502,48,TRUE
54ecc28e9508fcf28363014b0d1b4eb8,502,51,FALSE
54ecc28e9508fcf28363014b0d1b4eb8,502,56,TRUE
54ecc28e9508fcf28363014b0d1b4eb8,502,57,TRUE
54ecc28e9508fcf28363014b0d1b4eb8,502,64,FALSE
54ecc28e9508fcf28363014b0d1b4eb8,502,70,FALSE
54ecc28e9508fcf28363014b0d1b4eb8,502,71,TRUE
54ecc28e9508fcf28363014b0d1b4eb8,502,112,FALSE
54ecc28e9508fcf28363014b0d1b4eb8,502,118,FALSE
55f04ea8d0761b7aff9d21f23ebcbfef,494,41,FALSE
55f04ea8d0761b7aff9d21f23ebcbfef,494,43,TRUE
55f04ea8d0761b7aff9d21f23ebcbfef,494,44,TRUE
55f04ea8d0761b7aff9d21f23ebcbfef,494,46,TRUE
55f04ea8d0761b7aff9d21f23ebcbfef,494,49,FALSE
55f04ea8d0761b7aff9d21f23ebcbfef,494,67,TRUE
55f04ea8d0761b7aff9d21f23ebcbfef,494,107,FALSE
55f04ea8d0761b7aff9d21f23ebcbfef,502,45,FALSE
55f04ea8d0761b7aff9d21f23ebcbfef,502,48,TRUE
580274a213455c56684ab9f6e7a9995a,494,41,FALSE
580274a213455c56684ab9f6e7a9995a,494,43,TRUE
580274a213455c56684ab9f6e7a9995a,494,44,TRUE
580274a213455c56684ab9f6e7a9995a,494,46,TRUE
580274a213455c56684ab9f6e7a9995a,494,49,FALSE
580274a213455c56684ab9f6e7a9995a,494,67,TRUE
580274a213455c56684ab9f6e7a9995a,494,104,FALSE
580274a213455c56684ab9f6e7a9995a,494,106,FALSE
580274a213455c56684ab9f6e7a9995a,494,107,FALSE
580274a213455c56684ab9f6e7a9995a,494,108,FALSE
580274a213455c56684ab9f6e7a9995a,502,45,FALSE
580274a213455c56684ab9f6e7a9995a,502,48,TRUE
580274a213455c56684ab9f6e7a9995a,502,51,FALSE
580274a213455c56684ab9f6e7a9995a,502,56,TRUE
580274a213455c56684ab9f6e7a9995a,502,57,TRUE
580274a213455c56684ab9f6e7a9995a,502,64,FALSE
580274a213455c56684ab9f6e7a9995a,502,70,FALSE
580274a213455c56684ab9f6e7a9995a,502,71,TRUE
580274a213455c56684ab9f6e7a9995a,502,112,FALSE
580274a213455c56684ab9f6e7a9995a,502,118,FALSE
58426cf937eb05143f82b6d41e8968bd,494,41,FALSE
58426cf937eb05143f82b6d41e8968bd,494,43,TRUE
58426cf937eb05143f82b6d41e8968bd,494,44,TRUE
58426cf937eb05143f82b6d41e8968bd,494,46,TRUE
58426cf937eb05143f82b6d41e8968bd,494,49,FALSE
58426cf937eb05143f82b6d41e8968bd,494,67,TRUE
58426cf937eb05143f82b6d41e8968bd,494,104,FALSE
58426cf937eb05143f82b6d41e8968bd,494,106,FALSE
58426cf937eb05143f82b6d41e8968bd,494,107,FALSE
58426cf937eb05143f82b6d41e8968bd,494,108,FALSE
58426cf937eb05143f82b6d41e8968bd,502,45,FALSE
58426cf937eb05143f82b6d41e8968bd,502,48,TRUE
58426cf937eb05143f82b6d41e8968bd,502,51,FALSE
58426cf937eb05143f82b6d41e8968bd,502,56,TRUE
58426cf937eb05143f82b6d41e8968bd,502,57,TRUE
58426cf937eb05143f82b6d41e8968bd,502,64,FALSE
58426cf937eb05143f82b6d41e8968bd,502,70,FALSE
58426cf937eb05143f82b6d41e8968bd,502,71,TRUE
58426cf937eb05143f82b6d41e8968bd,502,112,FALSE
58426cf937eb05143f82b6d41e8968bd,502,118,FALSE
58c2ac6f92a1c369e00bcb3a28af2d18,494,41,FALSE
58c2ac6f92a1c369e00bcb3a28af2d18,494,43,TRUE
58c2ac6f92a1c369e00bcb3a28af2d18,494,44,TRUE
58c2ac6f92a1c369e00bcb3a28af2d18,494,46,TRUE
58c2ac6f92a1c369e00bcb3a28af2d18,494,49,FALSE
58c2ac6f92a1c369e00bcb3a28af2d18,494,67,TRUE
58c2ac6f92a1c369e00bcb3a28af2d18,494,104,FALSE
58c2ac6f92a1c369e00bcb3a28af2d18,494,106,FALSE
58c2ac6f92a1c369e00bcb3a28af2d18,494,107,FALSE
58c2ac6f92a1c369e00bcb3a28af2d18,494,108,FALSE
58fe2003170159fd68519b7f9840fdb2,494,41,FALSE
58fe2003170159fd68519b7f9840fdb2,494,43,TRUE
58fe2003170159fd68519b7f9840fdb2,494,44,TRUE
58fe2003170159fd68519b7f9840fdb2,494,46,TRUE
58fe2003170159fd68519b7f9840fdb2,494,49,FALSE
58fe2003170159fd68519b7f9840fdb2,494,67,TRUE
58fe2003170159fd68519b7f9840fdb2,494,104,FALSE
58fe2003170159fd68519b7f9840fdb2,494,106,FALSE
58fe2003170159fd68519b7f9840fdb2,494,107,FALSE
58fe2003170159fd68519b7f9840fdb2,494,108,FALSE
58fe2003170159fd68519b7f9840fdb2,502,45,FALSE
58fe2003170159fd68519b7f9840fdb2,502,48,TRUE
58fe2003170159fd68519b7f9840fdb2,502,51,FALSE
58fe2003170159fd68519b7f9840fdb2,502,56,TRUE
58fe2003170159fd68519b7f9840fdb2,502,57,TRUE
58fe2003170159fd68519b7f9840fdb2,502,64,FALSE
58fe2003170159fd68519b7f9840fdb2,502,70,FALSE
58fe2003170159fd68519b7f9840fdb2,502,71,TRUE
58fe2003170159fd68519b7f9840fdb2,502,112,FALSE
58fe2003170159fd68519b7f9840fdb2,502,118,FALSE
59c3a5e4aab2b411b56805200085e4c2,494,41,FALSE
59c3a5e4aab2b411b56805200085e4c2,494,43,TRUE
59c3a5e4aab2b411b56805200085e4c2,494,44,TRUE
59c3a5e4aab2b411b56805200085e4c2,494,46,TRUE
59c3a5e4aab2b411b56805200085e4c2,494,49,FALSE
59c3a5e4aab2b411b56805200085e4c2,494,67,TRUE
59c3a5e4aab2b411b56805200085e4c2,494,104,FALSE
59c3a5e4aab2b411b56805200085e4c2,494,106,FALSE
59c3a5e4aab2b411b56805200085e4c2,494,107,FALSE
59c3a5e4aab2b411b56805200085e4c2,494,108,FALSE
59c3a5e4aab2b411b56805200085e4c2,502,45,FALSE
59c3a5e4aab2b411b56805200085e4c2,502,48,TRUE
59c3a5e4aab2b411b56805200085e4c2,502,51,FALSE
59c3a5e4aab2b411b56805200085e4c2,502,56,TRUE
59c3a5e4aab2b411b56805200085e4c2,502,57,TRUE
59c3a5e4aab2b411b56805200085e4c2,502,64,FALSE
59c3a5e4aab2b411b56805200085e4c2,502,70,FALSE
59c3a5e4aab2b411b56805200085e4c2,502,71,TRUE
59c3a5e4aab2b411b56805200085e4c2,502,112,FALSE
59c3a5e4aab2b411b56805200085e4c2,502,118,FALSE
5a20abd7831fa1ebd199086e4a69a49a,494,41,FALSE
5a20abd7831fa1ebd199086e4a69a49a,494,43,TRUE
5a20abd7831fa1ebd199086e4a69a49a,494,44,TRUE
5a20abd7831fa1ebd199086e4a69a49a,494,46,TRUE
5a20abd7831fa1ebd199086e4a69a49a,494,49,FALSE
5a20abd7831fa1ebd199086e4a69a49a,494,67,TRUE
5a20abd7831fa1ebd199086e4a69a49a,494,104,FALSE
5a20abd7831fa1ebd199086e4a69a49a,494,106,FALSE
5a20abd7831fa1ebd199086e4a69a49a,494,107,FALSE
5a20abd7831fa1ebd199086e4a69a49a,494,108,FALSE
5a20abd7831fa1ebd199086e4a69a49a,502,45,FALSE
5a20abd7831fa1ebd199086e4a69a49a,502,48,TRUE
5a20abd7831fa1ebd199086e4a69a49a,502,51,FALSE
5a20abd7831fa1ebd199086e4a69a49a,502,70,FALSE
5a834ec7e9dc45a5fae01dc7497e534f,494,41,FALSE
5a834ec7e9dc45a5fae01dc7497e534f,494,43,TRUE
5a834ec7e9dc45a5fae01dc7497e534f,494,44,TRUE
5a834ec7e9dc45a5fae01dc7497e534f,494,46,TRUE
5a834ec7e9dc45a5fae01dc7497e534f,494,49,FALSE
5a834ec7e9dc45a5fae01dc7497e534f,494,67,TRUE
5a834ec7e9dc45a5fae01dc7497e534f,494,104,FALSE
5a834ec7e9dc45a5fae01dc7497e534f,494,106,FALSE
5a834ec7e9dc45a5fae01dc7497e534f,494,107,FALSE
5a834ec7e9dc45a5fae01dc7497e534f,494,108,FALSE
5a834ec7e9dc45a5fae01dc7497e534f,502,45,FALSE
5a834ec7e9dc45a5fae01dc7497e534f,502,48,TRUE
5a834ec7e9dc45a5fae01dc7497e534f,502,51,FALSE
5a834ec7e9dc45a5fae01dc7497e534f,502,56,TRUE
5a834ec7e9dc45a5fae01dc7497e534f,502,57,TRUE
5a834ec7e9dc45a5fae01dc7497e534f,502,64,FALSE
5a834ec7e9dc45a5fae01dc7497e534f,502,70,FALSE
5a834ec7e9dc45a5fae01dc7497e534f,502,71,TRUE
5a834ec7e9dc45a5fae01dc7497e534f,502,112,FALSE
5a834ec7e9dc45a5fae01dc7497e534f,502,118,FALSE
5ae81daa87d6649df09002741e5b1738,494,41,FALSE
5ae81daa87d6649df09002741e5b1738,494,43,TRUE
5ae81daa87d6649df09002741e5b1738,494,44,TRUE
5ae81daa87d6649df09002741e5b1738,494,46,TRUE
5ae81daa87d6649df09002741e5b1738,494,49,FALSE
5ae81daa87d6649df09002741e5b1738,494,67,TRUE
5ae81daa87d6649df09002741e5b1738,494,104,FALSE
5ae81daa87d6649df09002741e5b1738,494,106,FALSE
5ae81daa87d6649df09002741e5b1738,494,107,FALSE
5ae81daa87d6649df09002741e5b1738,494,108,FALSE
5b3a93d103a66345e5d404c61c5b5081,494,41,FALSE
5b3a93d103a66345e5d404c61c5b5081,494,43,TRUE
5b3a93d103a66345e5d404c61c5b5081,494,44,TRUE
5b3a93d103a66345e5d404c61c5b5081,494,46,TRUE
5b3a93d103a66345e5d404c61c5b5081,494,49,FALSE
5b3a93d103a66345e5d404c61c5b5081,494,67,TRUE
